heading,content_summary,article_link,img_link,month_date,time,Year,heading_len,word_count,avg_word_len
 delhi man arrested for snatching crpf constables mobile phone in shahdara , A 22yearold man was arrested for allegedly snatching a mobile phone from a CRPF constable here in Shahdara police said on Monday ,https://m.timesofindia.com/city/delhi/delhi-man-arrested-for-snatching-crpf-constables-mobile-phone-in-shahdara/articleshow/83924838.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83924838,width-300,resizemode-4/83924838.jpg",Jun 28,20:28,2021,77,11,5.909090909090909
 maharashtra body of 25yearold man found in thane cops suspect murder , The body of a 25yearold man was found in Maharashtras Thane district following which police registered a case of murder against unidentified persons an official said on Monday ,https://m.timesofindia.com/city/thane/maharashtra-body-of-25-year-old-man-found-in-thane-cops-suspect-murder/articleshow/83920135.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83920135,width-300,resizemode-4/83920135.jpg",Jun 28,17:07,2021,74,11,5.636363636363637
 rajasthan tribal girl abducted gangraped 3 detained , A 15yearold girl of schedule tribe community was allegedly abducted and gangraped by three youths in intervening nights of Thursday and Friday in R K Puram police station area of Kota city ,https://m.timesofindia.com/city/jaipur/rajasthan-tribal-girl-abducted-gang-raped-3-detained/articleshow/83913294.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83913294,width-300,resizemode-4/83913294.jpg",Jun 28,11:41,2021,57,7,7.0
 three of family shot dead by miscreants in ghaziabads loni district one injured , Three members of a family were shot dead and one critically injured in an attack allegedly by miscreants in Loni district late on Sunday night police said ,https://m.timesofindia.com/city/ghaziabad/three-of-family-shot-dead-by-miscreants-in-ghaziabads-loni-district-one-injured/articleshow/83911009.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83911009,width-300,resizemode-4/83911009.jpg",Jun 28,09:38,2021,83,13,5.3076923076923075
 bihar man kills wife hangs self in siwan , Marital discord turned ugly in Bihars Siwan district when a man stabbed his wife to death in front of their four minor children The man later hanged himself ,https://m.timesofindia.com/city/patna/bihar-man-kills-wife-hangs-self-in-siwan/articleshow/81633184.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-81633184,width-300,resizemode-4/81633184.jpg",Mar 22,17:2,", 202",43,8,4.25
 madhya pradesh man son held for hitting mentally unwell person in indore , A fatherson duo was arrested in Indore in Madhya Pradesh on Monday after a video showing them beating up a mentally unwell homeless person went viral on social media police said ,https://m.timesofindia.com/city/indore/madhya-pradesh-man-son-held-for-hitting-mentally-unwell-person-in-indore/articleshow/81633167.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-81633167,width-300,resizemode-4/81633167.jpg",Mar 22,17:20,2021,76,12,5.25
 andheri woman cheated of rs 2 lakh by ‘friend’ on matrimonial site , Andheri police registered an FIR against unknown persons for duping a 41yearold Andheri woman of Rs 19 lakh The accused got her profile and contact details on a matrimonial website and befriended her ,https://m.timesofindia.com/city/mumbai/mumbai-andheri-woman-cheated-of-rs-2l-by-friend-on-matrimonial-site/articleshow/83904742.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83904742,width-300,resizemode-4/83904742.jpg",Jun 28,04:59,2021,68,12,4.583333333333333
 1800kg ganja case key accused held after 4month chase , After a fourmonth long chase the city’s anti narcotics cell ANC finally arrested allegd prime drug distributor Sandeep Satpute a Louiswadi resident from Thane in connection with 1800kg ganja smuggling case He had fled to Nepal but was nabbed last Thursday soon after he returned home ,https://m.timesofindia.com/city/mumbai/1800kg-ganja-case-key-accused-held-after-4-mth-chase/articleshow/83904350.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83904350,width-300,resizemode-4/83904350.jpg",Jun 28,04:49,2021,58,9,5.333333333333333
 maharashtra ‘fruit sellers’ drill into finance company’s office in dead of night 7 held , Seven robbers of a gang who were allegedly trying to break into the premises of a finance company in Ulhasnagar were arrested early on Sunday The police said that they foiled the robbery attempt right in time and caught the seven redhanded One of their accomplices managed to flee ,https://m.timesofindia.com/city/thane/maharashtra-fruit-sellers-drill-into-fin-cos-office-in-dead-of-night-7-held/articleshow/83904291.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83904291,width-300,resizemode-4/83904291.jpg",Jun 28,04:45,2021,91,14,5.428571428571429
 ahmedabad chandkheda builder released abductors held , A 40yearold builder from the Chandkheda area of city was abducted by two men on the instruction of a Bavlabased man from whom the builder had taken Rs 5 crore loan He was abducted on Saturday morning as he could not repay the money to the lender ,https://m.timesofindia.com/city/ahmedabad/chandkheda-builder-released-abductors-held/articleshow/83903591.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83903591,width-300,resizemode-4/83903591.jpg",Jun 28,04:26,2021,56,6,8.166666666666666
 delhi man rapes blackmails 17yearold , A Delhibased man 27 has been booked by Bijnor’s Dhampur police for allegedly repeated raping a 17yearold girl by threatening to post her photographs in a compromising position on social media He is at large and a hunt is on to nab him police said ,https://m.timesofindia.com/city/meerut/delhi-man-rapes-blackmails-17-year-old/articleshow/81619328.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-81619328,width-300,resizemode-4/81619328.jpg",Mar 22,04:08,2021,41,5,7.0
 mumbai 2 held for killing man in abandoned structure , The body of the victim was found by his friend who had noticed the formers motorcycle nearby We have charged Ansari and Maru with murder Senior Inspector Rajendra Kane of Vile Parle police station said ,https://m.timesofindia.com/city/mumbai/mumbai-2-held-for-killing-man-in-abandoned-structure/articleshow/83893664.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83893664,width-300,resizemode-4/83893664.jpg",Jun 27,18:25,2021,55,9,5.0
 12yearold mentallychallenged girl gangraped in up , ​​​The 12yearold victim had gone to a marriage function Thursday night from where she went missing She was found in an unconscious condition here Friday night SHO Kotwali police station Bhaskar Mishra said ,https://m.timesofindia.com/city/kanpur/12-year-old-mentally-challenged-girl-gang-raped-in-up/articleshow/83891609.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83891609,width-300,resizemode-4/83891609.jpg",Jun 27,15:42,2021,55,6,8.0
 woman held for sharing intimate pictures in ahmedabad , Cybercrime police arrested a 22yearold woman for allegedly creating a social media account and posted obscene pictures of the fiancee of her exboyfriend The woman was traced by crime branch from the IP address used ,https://m.timesofindia.com/city/ahmedabad/woman-held-for-sharing-intimate-pictures-in-ahmedabad/articleshow/83885925.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83885925,width-300,resizemode-4/83885925.jpg",Jun 27,07:07,2021,55,8,5.75
 telangana man gets jail fine for misleading couple , The Telangana high court has convicted a property buyer to two months jail and two officers of Union Bank of India with Rs 20000 fine each for misleading a couple that bought a 300 square yards plot at Boduppal Peerjadiguda of Uppal mandal now in Medipally mandal in Medchal district ,https://m.timesofindia.com/city/hyderabad/man-gets-jail-fine-for-misleading-couple/articleshow/83879948.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83879948,width-300,resizemode-4/83879948.jpg",Jun 27,04:57,2021,54,8,5.625
 uncle tries to assault woman her brother in ahmedabad , A 20yearold woman called up the Abhayam 181 women’s helpline on Friday after her uncle tried to attack her and her brother with a knife The duo was provided security and a complaint was filed by Meghaninagar police ,https://timesofindia.indiatimes.com/city/ahmedabad/uncle-tries-to-assault-woman-her-brother/articleshow/83879107.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83879107,width-300,resizemode-4/83879107.jpg",Jun 27,04:13,2021,56,9,5.111111111111111
 eight held for pds foodgrain racket in ahmedabad , City crime branch arrested eight persons for their alleged involvement in a racket diverting subsidized foodgrains from ration shops of the public distribution system PDS to the open market for sale Those arrested were diverting the food grains by generating fake bills in the name of people who had not collected their monthly ration ,https://timesofindia.indiatimes.com/city/ahmedabad/eight-held-for-pds-foodgrain-racket/articleshow/83879072.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83879072,width-300,resizemode-4/83879072.jpg",Jun 27,04:12,2021,50,8,5.125
 how 450km chase 100 cctv footage helped bengaluru police crack gold theft case , It took a 450kilometre journey and scanning of over 100 CCTV images including those collected from toll plazas for Sampigehalli police to trace 440 grams of gold stolen by a sevenmember gang of robbers recently The kingpin of the team was picked up from his hideout in Nellore Andhra Pradesh ,https://timesofindia.indiatimes.com/city/bengaluru/how-450km-chase-100-cctv-footage-helped-bengaluru-police-crack-gold-theft-case/articleshow/81612629.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-81612629,width-300,resizemode-4/81612629.jpg",Mar 21,09:10,2021,81,13,5.153846153846154
 gujarat eight held for diverting subsidised food grains from ration shops , Eight persons have been arrested in Gujarats Ahmedabad for their alleged involvement in diverting subsidised food grains from ration shops by generating fake bills in the name of people who had not collected their monthly ration and whose details they had collected using software created for the purpose police said on Saturday ,https://timesofindia.indiatimes.com/city/ahmedabad/gujarat-eight-held-for-diverting-subsidised-food-grains-from-ration-shops/articleshow/83873566.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83873566,width-300,resizemode-4/83873566.jpg",Jun 26,19:48,2021,76,11,5.818181818181818
 maharashtra couple held for cheating restaurants with fake payments in vasai , The police on Saturday arrested a young couple for allegedly cheating restaurants by making fake payments on online payment platforms in Vasai of Maharashtras Palghar district an official said ,https://timesofindia.indiatimes.com/city/mumbai/maharashtra-couple-held-for-cheating-restaurants-with-fake-payments-in-vasai/articleshow/83872673.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83872673,width-300,resizemode-4/83872673.jpg",Jun 26,18:37,2021,79,11,6.090909090909091
 maharashtra man held for killing anganwadi worker looting gold from her home , One person has been arrested for allegedly killing a woman and looting jewellery from her home in Palghar district police said on Saturday ,https://timesofindia.indiatimes.com/city/mumbai/maharashtra-man-held-for-killing-anganwadi-worker-looting-gold-from-her-home/articleshow/83870519.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83870519,width-300,resizemode-4/83870519.jpg",Jun 26,16:43,2021,80,12,5.583333333333333
 three more arrested in connection with kolkata vaccination camp scam , Three more associates of fake IAS officer Debanjan Deb were arrested on Saturday morning in connection with the dubious Covid vaccination camps in Kolkata a senior police officer said ,https://timesofindia.indiatimes.com/city/kolkata/three-more-arrested-in-connection-with-kolkata-vaccination-camp-scam/articleshow/83864944.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83864944,width-300,resizemode-4/83864944.jpg",Jun 26,10:51,2021,70,10,5.9
 ahmedabad to end affair family man makes minor end life , Rakhial police on Friday released the grisly details of the case in which a 25yearold man persuaded a minor to believe that her death can be the only denouement of their affair He killed her by making her take poison ,https://timesofindia.indiatimes.com/city/ahmedabad/ahmedabad-to-end-affair-family-man-makes-minor-end-life/articleshow/83862294.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83862294,width-300,resizemode-4/83862294.jpg",Jun 26,07:10,2021,61,10,5.0
 17 years on killer of 4 caught in delhi , A woman who was her husbands accomplice in the bloody slaughter of four people at a Kadi temple on April 2 2004 has been finally found in Delhi where she innocuously brewed tea at her stall ,https://timesofindia.indiatimes.com/city/ahmedabad/17-years-on-killer-of-4-caught-in-delhi/articleshow/83861990.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83861990,width-300,resizemode-4/83861990.jpg",Jun 26,06:29,2021,42,9,3.5555555555555554
 girl’s brother cousin fired on couple delhi cops , Runaway couple Vinay Dahiya and Kiran Dahiya of Gopalpur village in Haryana were attacked in their rented home in Amberhai village in Dwarka on Thursday night Vinay 23 died on the spot and Kiran19 is battling for life in hospital ,https://timesofindia.indiatimes.com/city/delhi/girls-brother-cousin-fired-on-couple-delhi-cops/articleshow/83861658.cms,"https://static.toiimg.com/thumb/imgsize-123456,msid-83861658,width-300,resizemode-4/83861658.jpg",Jun 26,05:43,2021,52,8,5.375
